"obs","school","schgender","avg","score16","score11","sex"
2542,39,"girls",-0.197124,0.2613242,1.4455742,"F"
2543,39,"girls",-0.197124,-0.699505,-0.538061,"F"
2544,39,"girls",-0.197124,0.1340672,-0.042152,"F"
2545,39,"girls",-0.197124,-0.492781,-1.860484,"F"
2546,39,"girls",-0.197124,1.1758492,0.6190592,"F"
2547,39,"girls",-0.197124,0.5443412,0.5364082,"F"
2548,39,"girls",-0.197124,0.3280722,-1.03397,"F"
2549,39,"girls",-0.197124,-0.555112,-0.703364,"F"
2550,39,"girls",-0.197124,0.9675862,1.8588312,"F"
2551,39,"girls",-0.197124,-1.029067,-1.943136,"F"
2552,39,"girls",-0.197124,1.2405332,-0.124804,"F"
2553,39,"girls",-0.197124,0.6787592,0.2884532,"F"
2554,39,"girls",-0.197124,-0.419801,-0.372758,"F"
2555,39,"girls",-0.197124,-1.118624,-0.124804,"F"
2556,39,"girls",-0.197124,0.1941492,-0.45541,"F"
2557,39,"girls",-0.197124,0.5443412,0.4537562,"F"
2558,40,"boys",-0.01305,0.2613242,0.0404992,"M"
2559,40,"boys",-0.01305,-2.510121,-1.61253,"M"
2560,40,"boys",-0.01305,0.8219882,2.3547402,"M"
2561,40,"boys",-0.01305,1.2405332,0.7843622,"M"
2562,40,"boys",-0.01305,0.7472282,-0.124804,"M"
2563,40,"boys",-0.01305,-1.836687,-0.372758,"M"
2564,40,"boys",-0.01305,-0.776109,-0.124804,"M"
2565,40,"boys",-0.01305,1.2405332,0.0404992,"M"
2566,40,"boys",-0.01305,0.8219882,0.1231502,"M"
2567,40,"boys",-0.01305,0.3280722,-0.868667,"M"
2568,40,"boys",-0.01305,1.5061852,0.5364082,"M"
2569,40,"boys",-0.01305,-1.219486,-1.281924,"M"
2570,40,"boys",-0.01305,0.7472282,1.0323172,"M"
2571,40,"boys",-0.01305,0.0043222,-0.45541,"M"
2572,40,"boys",-0.01305,-0.85267,0.7843622,"M"
2573,40,"boys",-0.01305,0.0735362,1.2802712,"M"
2574,40,"boys",-0.01305,-0.555112,-0.786016,"M"
2575,40,"boys",-0.01305,-1.219486,-0.620713,"M"
2576,40,"boys",-0.01305,-2.75266,-2.19109,"M"
2577,40,"boys",-0.01305,1.5061852,0.6190592,"M"
2578,40,"boys",-0.01305,-0.062088,-1.03397,"M"
2579,40,"boys",-0.01305,-1.526653,0.3711052,"M"
2580,40,"boys",-0.01305,0.0735362,0.3711052,"M"
2581,40,"boys",-0.01305,0.1340672,-0.868667,"M"
2582,40,"boys",-0.01305,-0.776109,0.5364082,"M"
2583,40,"boys",-0.01305,-1.118624,-1.61253,"M"
2584,40,"boys",-0.01305,-0.197611,1.4455742,"M"
2585,40,"boys",-0.01305,0.8965662,0.4537562,"M"
2586,40,"boys",-0.01305,1.3101422,1.4455742,"M"
2587,40,"boys",-0.01305,-0.419801,0.9496652,"M"
2588,40,"boys",-0.01305,0.8965662,-0.042152,"M"
2589,40,"boys",-0.01305,-0.939378,-1.03397,"M"
2590,40,"boys",-0.01305,0.4781942,0.4537562,"M"
2591,40,"boys",-0.01305,-2.510121,-2.356393,"M"
2592,40,"boys",-0.01305,-2.108644,-1.199273,"M"
2593,40,"boys",-0.01305,0.6107292,0.0404992,"M"
2594,40,"boys",-0.01305,0.0043222,-0.290107,"M"
2595,40,"boys",-0.01305,-2.108644,0.1231502,"M"
2596,40,"boys",-0.01305,-0.492781,-0.868667,"M"
2597,40,"boys",-0.01305,0.7472282,1.6108772,"M"
2598,40,"boys",-0.01305,0.9675862,-0.45541,"M"
2599,40,"boys",-0.01305,0.7472282,0.2884532,"M"
2600,40,"boys",-0.01305,-0.265159,-0.620713,"M"
2601,40,"boys",-0.01305,0.4781942,0.2884532,"M"
2602,40,"boys",-0.01305,-0.623051,-1.281924,"M"
2603,40,"boys",-0.01305,1.2405332,0.6190592,"M"
2604,40,"boys",-0.01305,-0.338842,0.7017112,"M"
2605,40,"boys",-0.01305,-2.510121,-1.199273,"M"
2606,40,"boys",-0.01305,0.9675862,-0.124804,"M"
2607,40,"boys",-0.01305,1.1094382,0.3711052,"M"
2608,40,"boys",-0.01305,-0.555112,0.8670142,"M"
2609,40,"boys",-0.01305,-1.335315,-2.19109,"M"
2610,40,"boys",-0.01305,-0.419801,-0.868667,"M"
2611,40,"boys",-0.01305,1.0396082,1.3629222,"M"
2612,40,"boys",-0.01305,-2.510121,-0.45541,"M"
2613,40,"boys",-0.01305,1.3101422,0.9496652,"M"
2614,40,"boys",-0.01305,-1.438662,-1.943136,"M"
2615,40,"boys",-0.01305,-2.108644,-0.620713,"M"
2616,40,"boys",-0.01305,-0.338842,-0.042152,"M"
2617,40,"boys",-0.01305,1.5061852,1.4455742,"M"
2618,40,"boys",-0.01305,1.1758492,2.5200432,"M"
2619,40,"boys",-0.01305,1.2405332,1.4455742,"M"
2620,40,"boys",-0.01305,-0.492781,-0.703364,"M"
2621,40,"boys",-0.01305,-2.510121,-0.786016,"M"
2622,40,"boys",-0.01305,1.1758492,1.2802712,"M"
2623,40,"boys",-0.01305,0.3280722,-0.45541,"M"
2624,40,"boys",-0.01305,-2.291731,0.2884532,"M"
2625,40,"boys",-0.01305,-2.291731,-0.45541,"M"
2626,40,"boys",-0.01305,-0.623051,0.6190592,"M"
2627,40,"boys",-0.01305,-0.419801,-0.620713,"M"
2628,40,"boys",-0.01305,-1.118624,1.1976192,"M"
2629,41,"girls",-0.288729,-0.419801,0.7017112,"F"
2630,41,"girls",-0.288729,0.9675862,0.2058022,"F"
2631,41,"girls",-0.288729,0.3280722,-0.786016,"F"
2632,41,"girls",-0.288729,0.8219882,0.3711052,"F"
2633,41,"girls",-0.288729,-0.776109,-2.521696,"F"
2634,41,"girls",-0.288729,-1.335315,-2.934953,"F"
2635,41,"girls",-0.288729,-0.555112,-1.03397,"F"
2636,41,"girls",-0.288729,-1.335315,-1.199273,"F"
2637,41,"girls",-0.288729,-0.623051,0.3711052,"F"
2638,41,"girls",-0.288729,-1.526653,-0.620713,"F"
2639,41,"girls",-0.288729,-0.555112,0.5364082,"F"
2640,41,"girls",-0.288729,0.4781942,-1.943136,"F"
2641,41,"girls",-0.288729,1.5792202,-0.372758,"F"
2642,41,"girls",-0.288729,0.3280722,-0.868667,"F"
2643,41,"girls",-0.288729,0.1941492,-1.03397,"F"
2644,41,"girls",-0.288729,-1.335315,-0.951318,"F"
2645,41,"girls",-0.288729,-0.419801,-1.61253,"F"
2646,41,"girls",-0.288729,1.2405332,0.2884532,"F"
2647,41,"girls",-0.288729,-1.723882,-0.868667,"F"
2648,41,"girls",-0.288729,-0.419801,-0.372758,"F"
2649,41,"girls",-0.288729,0.6787592,-0.290107,"F"
2650,41,"girls",-0.288729,1.9771072,0.7017112,"F"
2651,41,"girls",-0.288729,1.3101422,0.4537562,"F"
2652,41,"girls",-0.288729,0.4781942,-0.372758,"F"
2653,41,"girls",-0.288729,0.7472282,1.2802712,"F"
2654,41,"girls",-0.288729,-0.129085,0.7843622,"F"
2655,41,"girls",-0.288729,0.0735362,0.2058022,"F"
2656,41,"girls",-0.288729,-0.419801,-1.364576,"F"
2657,41,"girls",-0.288729,-0.338842,-2.356393,"F"
2658,41,"girls",-0.288729,1.0396082,-0.124804,"F"
2659,41,"girls",-0.288729,-0.939378,-1.695182,"F"
2660,41,"girls",-0.288729,1.0396082,0.7843622,"F"
2661,41,"girls",-0.288729,1.0396082,0.2058022,"F"
2662,41,"girls",-0.288729,1.3101422,0.7017112,"F"
2663,41,"girls",-0.288729,0.7472282,0.2058022,"F"
2664,41,"girls",-0.288729,-0.699505,0.7843622,"F"
2665,41,"girls",-0.288729,-0.419801,-0.290107,"F"
2666,41,"girls",-0.288729,-0.623051,0.2058022,"F"
2667,41,"girls",-0.288729,0.0735362,0.8670142,"F"
2668,41,"girls",-0.288729,1.4395322,0.0404992,"F"
2669,41,"girls",-0.288729,-1.219486,-1.281924,"F"
2670,41,"girls",-0.288729,-0.062088,0.7017112,"F"
2671,41,"girls",-0.288729,1.4395322,0.5364082,"F"
2672,41,"girls",-0.288729,0.0043222,0.0404992,"F"
2673,41,"girls",-0.288729,0.1340672,0.2058022,"F"
2674,41,"girls",-0.288729,1.1094382,-0.124804,"F"
2675,41,"girls",-0.288729,-1.438662,-1.199273,"F"
2676,41,"girls",-0.288729,-0.85267,-0.042152,"F"
2677,41,"girls",-0.288729,0.4026692,-0.538061,"F"
2678,41,"girls",-0.288729,-1.118624,-1.447227,"F"
2679,41,"girls",-0.288729,0.5443412,-0.538061,"F"
2680,41,"girls",-0.288729,0.3280722,0.0404992,"F"
2681,41,"girls",-0.288729,-0.265159,0.1231502,"F"
2682,41,"girls",-0.288729,0.7472282,0.3711052,"F"
2683,41,"girls",-0.288729,0.8219882,0.8670142,"F"
2684,41,"girls",-0.288729,-0.555112,-1.447227,"F"
2685,41,"girls",-0.288729,0.3280722,0.8670142,"F"
2686,41,"girls",-0.288729,0.4026692,0.7843622,"F"
2687,41,"girls",-0.288729,0.7472282,-0.868667,"F"
2688,41,"girls",-0.288729,-0.419801,-0.45541,"F"
2689,42,"mixed",-0.146179,0.4026692,0.2884532,"F"
2690,42,"mixed",-0.146179,-0.419801,-0.372758,"M"
2691,42,"mixed",-0.146179,0.4781942,-0.042152,"M"
2692,42,"mixed",-0.146179,-0.062088,0.0404992,"M"
2693,42,"mixed",-0.146179,0.1941492,0.3711052,"F"
2694,42,"mixed",-0.146179,0.0043222,-1.199273,"M"
2695,42,"mixed",-0.146179,-0.129085,0.5364082,"F"
2696,42,"mixed",-0.146179,-0.492781,0.0404992,"M"
2697,42,"mixed",-0.146179,-0.623051,-0.042152,"M"
2698,42,"mixed",-0.146179,-0.85267,-1.281924,"M"
2699,42,"mixed",-0.146179,-0.776109,-1.281924,"M"
2700,42,"mixed",-0.146179,-0.492781,-0.45541,"M"
2701,42,"mixed",-0.146179,0.0735362,0.8670142,"F"
2702,42,"mixed",-0.146179,-0.776109,0.0404992,"F"
2703,42,"mixed",-0.146179,-0.265159,-0.372758,"M"
2704,42,"mixed",-0.146179,0.4026692,-0.372758,"M"
2705,42,"mixed",-0.146179,0.0043222,-0.042152,"M"
2706,42,"mixed",-0.146179,-0.062088,-0.124804,"M"
2707,42,"mixed",-0.146179,-1.335315,-0.703364,"M"
2708,42,"mixed",-0.146179,-0.699505,-1.03397,"M"
2709,42,"mixed",-0.146179,1.3747412,0.6190592,"F"
2710,42,"mixed",-0.146179,-0.338842,-1.199273,"F"
2711,42,"mixed",-0.146179,0.8219882,0.2058022,"M"
2712,42,"mixed",-0.146179,-0.338842,0.1231502,"F"
2713,42,"mixed",-0.146179,-0.699505,-2.273742,"F"
2714,42,"mixed",-0.146179,0.2613242,0.5364082,"M"
2715,42,"mixed",-0.146179,1.0396082,0.3711052,"F"
2716,42,"mixed",-0.146179,0.9675862,1.0323172,"F"
2717,42,"mixed",-0.146179,-1.118624,-0.45541,"M"
2718,42,"mixed",-0.146179,0.4781942,0.5364082,"F"
2719,42,"mixed",-0.146179,0.9675862,-1.447227,"M"
2720,42,"mixed",-0.146179,0.6787592,-0.868667,"F"
2721,42,"mixed",-0.146179,1.5792202,1.6108772,"M"
2722,42,"mixed",-0.146179,-1.219486,0.7017112,"M"
2723,42,"mixed",-0.146179,0.2613242,0.2884532,"F"
2724,42,"mixed",-0.146179,0.0735362,0.2058022,"M"
2725,42,"mixed",-0.146179,0.8219882,1.1976192,"F"
2726,42,"mixed",-0.146179,1.2405332,1.4455742,"M"
2727,42,"mixed",-0.146179,0.2613242,-0.703364,"M"
2728,42,"mixed",-0.146179,0.1340672,-1.447227,"F"
2729,42,"mixed",-0.146179,0.0735362,-0.538061,"M"
2730,42,"mixed",-0.146179,0.1941492,0.1231502,"M"
2731,42,"mixed",-0.146179,0.6787592,-0.868667,"M"
2732,42,"mixed",-0.146179,0.1941492,-0.207455,"M"
2733,42,"mixed",-0.146179,-0.265159,-0.45541,"M"
2734,42,"mixed",-0.146179,-0.062088,-1.199273,"F"
2735,42,"mixed",-0.146179,1.0396082,1.0323172,"F"
2736,42,"mixed",-0.146179,0.3280722,-0.620713,"M"
2737,42,"mixed",-0.146179,-0.265159,0.0404992,"M"
2738,42,"mixed",-0.146179,0.1340672,-0.042152,"F"
2739,42,"mixed",-0.146179,0.0735362,0.6190592,"F"
2740,42,"mixed",-0.146179,-0.062088,-0.868667,"F"
2741,42,"mixed",-0.146179,-1.219486,-1.529879,"M"
2742,42,"mixed",-0.146179,-0.85267,-0.703364,"M"
2743,42,"mixed",-0.146179,0.8965662,1.6935282,"F"
2744,42,"mixed",-0.146179,-0.699505,-0.951318,"M"
2745,42,"mixed",-0.146179,-0.492781,0.4537562,"M"
2746,42,"mixed",-0.146179,-0.197611,0.2058022,"F"
2747,43,"mixed",0.4334322,2.1029752,0.1231502,"F"
2748,43,"mixed",0.4334322,0.0735362,-0.538061,"F"
2749,43,"mixed",0.4334322,-0.939378,0.2058022,"F"
2750,43,"mixed",0.4334322,-0.265159,0.3711052,"F"
2751,43,"mixed",0.4334322,0.5443412,-0.372758,"F"
2752,43,"mixed",0.4334322,1.1758492,1.2802712,"F"
2753,43,"mixed",0.4334322,-0.492781,-0.703364,"F"
2754,43,"mixed",0.4334322,0.0043222,0.9496652,"F"
2755,43,"mixed",0.4334322,-1.438662,-0.290107,"F"
2756,43,"mixed",0.4334322,-0.939378,-0.868667,"F"
2757,43,"mixed",0.4334322,0.8965662,0.1231502,"F"
2758,43,"mixed",0.4334322,-0.85267,0.1231502,"M"
2759,43,"mixed",0.4334322,0.8219882,-0.042152,"F"
2760,43,"mixed",0.4334322,-0.062088,0.1231502,"F"
2761,43,"mixed",0.4334322,-1.62373,-0.538061,"F"
2762,43,"mixed",0.4334322,0.8219882,0.4537562,"F"
2763,43,"mixed",0.4334322,0.4781942,0.7017112,"F"
2764,43,"mixed",0.4334322,0.6107292,0.7017112,"F"
2765,43,"mixed",0.4334322,1.5061852,1.5282252,"F"
2766,43,"mixed",0.4334322,0.5443412,1.1976192,"F"
2767,43,"mixed",0.4334322,1.0396082,1.1149682,"F"
2768,43,"mixed",0.4334322,-0.129085,0.4537562,"F"
2769,43,"mixed",0.4334322,0.8219882,0.5364082,"F"
2770,43,"mixed",0.4334322,-1.219486,0.5364082,"F"
2771,43,"mixed",0.4334322,0.0735362,1.3629222,"F"
2772,43,"mixed",0.4334322,-1.029067,0.6190592,"F"
2773,43,"mixed",0.4334322,-0.939378,0.0404992,"F"
2774,43,"mixed",0.4334322,-0.623051,-1.364576,"F"
2775,43,"mixed",0.4334322,0.4781942,1.1976192,"F"
2776,43,"mixed",0.4334322,-0.419801,1.8588312,"F"
2777,43,"mixed",0.4334322,0.4781942,0.5364082,"F"
2778,43,"mixed",0.4334322,2.5323522,2.4373912,"F"
2779,43,"mixed",0.4334322,0.0043222,-0.042152,"F"
2780,43,"mixed",0.4334322,2.2031212,1.3629222,"F"
2781,43,"mixed",0.4334322,0.2613242,0.7017112,"F"
2782,43,"mixed",0.4334322,0.5443412,0.8670142,"F"
2783,43,"mixed",0.4334322,0.0735362,0.8670142,"F"
2784,43,"mixed",0.4334322,0.3280722,0.1231502,"F"
2785,43,"mixed",0.4334322,0.4781942,0.6190592,"F"
2786,43,"mixed",0.4334322,-0.338842,0.0404992,"F"
2787,43,"mixed",0.4334322,0.4026692,0.8670142,"F"
2788,43,"mixed",0.4334322,-0.338842,-0.45541,"F"
2789,43,"mixed",0.4334322,-0.265159,0.6190592,"F"
2790,43,"mixed",0.4334322,0.7472282,0.7843622,"F"
2791,43,"mixed",0.4334322,0.0043222,0.4537562,"F"
2792,43,"mixed",0.4334322,-1.62373,-0.207455,"F"
2793,43,"mixed",0.4334322,-0.699505,-0.372758,"F"
2794,43,"mixed",0.4334322,0.8219882,0.9496652,"F"
2795,43,"mixed",0.4334322,1.0396082,1.3629222,"F"
2796,43,"mixed",0.4334322,1.3747412,1.6108772,"F"
2797,43,"mixed",0.4334322,-0.555112,0.8670142,"F"
2798,43,"mixed",0.4334322,1.1094382,-0.124804,"F"
2799,43,"mixed",0.4334322,-0.338842,0.0404992,"F"
2800,43,"mixed",0.4334322,-0.623051,-0.620713,"F"
2801,43,"mixed",0.4334322,1.3101422,2.1067862,"F"
2802,43,"mixed",0.4334322,1.1094382,0.3711052,"F"
2803,43,"mixed",0.4334322,0.8965662,0.2884532,"F"
2804,43,"mixed",0.4334322,0.0735362,0.1231502,"F"
2805,43,"mixed",0.4334322,-0.062088,0.8670142,"F"
2806,43,"mixed",0.4334322,-1.438662,-1.447227,"F"
2807,43,"mixed",0.4334322,-1.526653,-0.042152,"F"
2808,44,"boys",-0.241656,-0.623051,0.0404992,"M"
2809,44,"boys",-0.241656,-0.699505,-0.786016,"M"
2810,44,"boys",-0.241656,-0.85267,-0.620713,"M"
2811,44,"boys",-0.241656,0.1941492,-0.042152,"M"
2812,44,"boys",-0.241656,0.4781942,1.9414832,"M"
2813,44,"boys",-0.241656,-0.129085,0.2884532,"M"
2814,44,"boys",-0.241656,0.0735362,-0.372758,"M"
2815,44,"boys",-0.241656,-1.029067,-1.116621,"M"
2816,44,"boys",-0.241656,-0.265159,-0.538061,"M"
2817,44,"boys",-0.241656,-1.118624,-0.042152,"M"
2818,44,"boys",-0.241656,0.4781942,0.3711052,"M"
2819,44,"boys",-0.241656,-1.219486,-0.45541,"M"
2820,44,"boys",-0.241656,-1.62373,-1.860484,"M"
2821,44,"boys",-0.241656,-1.029067,-0.538061,"M"
2822,44,"boys",-0.241656,0.1340672,0.6190592,"M"
2823,44,"boys",-0.241656,-0.062088,-0.042152,"M"
2824,44,"boys",-0.241656,-1.335315,-0.290107,"M"
2825,44,"boys",-0.241656,0.5443412,1.6108772,"M"
2826,44,"boys",-0.241656,0.8965662,0.5364082,"M"
2827,44,"boys",-0.241656,-1.219486,-2.356393,"M"
2828,44,"boys",-0.241656,-0.265159,0.2058022,"M"
2829,44,"boys",-0.241656,-0.265159,-2.76965,"M"
2830,44,"boys",-0.241656,-1.219486,-0.868667,"M"
2831,44,"boys",-0.241656,0.2613242,-0.124804,"M"
2832,44,"boys",-0.241656,-1.118624,0.5364082,"M"
2833,44,"boys",-0.241656,-0.85267,-2.025787,"M"
2834,44,"boys",-0.241656,-0.129085,0.2884532,"M"
2835,44,"boys",-0.241656,-0.776109,0.5364082,"M"
2836,44,"boys",-0.241656,0.1941492,0.8670142,"M"
2837,45,"mixed",-0.187182,-0.129085,0.3711052,"F"
2838,45,"mixed",-0.187182,0.8219882,0.6190592,"F"
2839,45,"mixed",-0.187182,0.3280722,0.6190592,"F"
2840,45,"mixed",-0.187182,0.4781942,0.2058022,"F"
2841,45,"mixed",-0.187182,0.5443412,0.4537562,"F"
2842,45,"mixed",-0.187182,-0.419801,1.2802712,"F"
2843,45,"mixed",-0.187182,0.4026692,1.0323172,"F"
2844,45,"mixed",-0.187182,0.2613242,1.3629222,"F"
2845,45,"mixed",-0.187182,-0.555112,-1.943136,"F"
2846,45,"mixed",-0.187182,-0.062088,0.1231502,"F"
2847,45,"mixed",-0.187182,-1.029067,-1.447227,"F"
2848,45,"mixed",-0.187182,-0.338842,-0.703364,"F"
2849,45,"mixed",-0.187182,0.4026692,0.2058022,"F"
2850,45,"mixed",-0.187182,-0.85267,-0.786016,"F"
2851,45,"mixed",-0.187182,-0.062088,-0.703364,"F"
2852,45,"mixed",-0.187182,-0.699505,-2.439045,"F"
2853,45,"mixed",-0.187182,0.3280722,0.6190592,"F"
2854,45,"mixed",-0.187182,0.4026692,0.1231502,"F"
2855,45,"mixed",-0.187182,-0.555112,-0.951318,"F"
2856,45,"mixed",-0.187182,0.5443412,-0.042152,"F"
2857,45,"mixed",-0.187182,-1.219486,-1.695182,"F"
2858,45,"mixed",-0.187182,0.6787592,-0.951318,"F"
2859,45,"mixed",-0.187182,-1.723882,-0.868667,"F"
2860,45,"mixed",-0.187182,0.4781942,-0.290107,"F"
2861,45,"mixed",-0.187182,-0.265159,-0.290107,"F"
2862,45,"mixed",-0.187182,-1.219486,-0.786016,"F"
2863,45,"mixed",-0.187182,-0.555112,-1.447227,"F"
2864,45,"mixed",-0.187182,-0.197611,0.2884532,"F"
2865,45,"mixed",-0.187182,-0.939378,-0.786016,"F"
2866,45,"mixed",-0.187182,-0.338842,-0.372758,"F"
2867,45,"mixed",-0.187182,-1.029067,0.3711052,"F"
2868,45,"mixed",-0.187182,-0.197611,-0.124804,"F"
2869,45,"mixed",-0.187182,0.4026692,-0.207455,"F"
2870,45,"mixed",-0.187182,-1.62373,-1.695182,"F"
2871,45,"mixed",-0.187182,-0.85267,0.9496652,"F"
2872,45,"mixed",-0.187182,-1.62373,-1.116621,"F"
2873,45,"mixed",-0.187182,0.4026692,1.8588312,"F"
2874,45,"mixed",-0.187182,-0.062088,-0.290107,"F"
2875,45,"mixed",-0.187182,-0.419801,-0.207455,"F"
2876,45,"mixed",-0.187182,0.1941492,-0.538061,"F"
2877,45,"mixed",-0.187182,-1.836687,-0.703364,"F"
2878,45,"mixed",-0.187182,0.0043222,0.0404992,"F"
2879,45,"mixed",-0.187182,0.6787592,0.7017112,"F"
2880,45,"mixed",-0.187182,-0.062088,-0.868667,"F"
2881,45,"mixed",-0.187182,-0.129085,0.2058022,"F"
2882,45,"mixed",-0.187182,0.7472282,0.5364082,"F"
2883,45,"mixed",-0.187182,-1.723882,-1.860484,"M"
2884,45,"mixed",-0.187182,-0.338842,0.1231502,"M"
2885,45,"mixed",-0.187182,1.8138272,1.6108772,"M"
2886,45,"mixed",-0.187182,0.8965662,0.9496652,"M"
2887,45,"mixed",-0.187182,0.0043222,0.2058022,"F"
2888,45,"mixed",-0.187182,0.4026692,0.8670142,"F"
2889,45,"mixed",-0.187182,-2.108644,-1.529879,"M"
2890,46,"mixed",-0.143724,-0.062088,-0.207455,"F"
2891,46,"mixed",-0.143724,-1.836687,-0.290107,"M"
2892,46,"mixed",-0.143724,0.6787592,1.0323172,"M"
2893,46,"mixed",-0.143724,-0.623051,-0.290107,"F"
2894,46,"mixed",-0.143724,-0.129085,1.1976192,"M"
2895,46,"mixed",-0.143724,0.7472282,0.3711052,"M"
2896,46,"mixed",-0.143724,-0.699505,-1.116621,"F"
2897,46,"mixed",-0.143724,-0.338842,0.3711052,"M"
2898,46,"mixed",-0.143724,0.1941492,0.6190592,"F"
2899,46,"mixed",-0.143724,0.0735362,0.4537562,"M"
2900,46,"mixed",-0.143724,0.5443412,0.8670142,"M"
2901,46,"mixed",-0.143724,-0.623051,-0.372758,"F"
2902,46,"mixed",-0.143724,0.8965662,0.7843622,"M"
2903,46,"mixed",-0.143724,0.6107292,0.9496652,"F"
2904,46,"mixed",-0.143724,-1.219486,-1.695182,"F"
2905,46,"mixed",-0.143724,0.2613242,0.0404992,"M"
2906,46,"mixed",-0.143724,-0.699505,-0.786016,"F"
2907,46,"mixed",-0.143724,-1.029067,-1.03397,"F"
2908,46,"mixed",-0.143724,-1.335315,-1.447227,"F"
2909,46,"mixed",-0.143724,0.4781942,0.6190592,"M"
2910,46,"mixed",-0.143724,-0.699505,1.0323172,"M"
2911,46,"mixed",-0.143724,0.4781942,0.3711052,"M"
2912,46,"mixed",-0.143724,0.0043222,-0.538061,"M"
2913,46,"mixed",-0.143724,-0.939378,-0.207455,"M"
2914,46,"mixed",-0.143724,-0.338842,0.4537562,"M"
2915,46,"mixed",-0.143724,-1.219486,-1.116621,"M"
2916,46,"mixed",-0.143724,-1.335315,-0.45541,"F"
2917,46,"mixed",-0.143724,-0.419801,-0.703364,"F"
2918,46,"mixed",-0.143724,-1.118624,-0.951318,"M"
2919,46,"mixed",-0.143724,-1.723882,-1.116621,"M"
2920,46,"mixed",-0.143724,-0.338842,-0.951318,"F"
2921,46,"mixed",-0.143724,-1.219486,-1.61253,"F"
2922,46,"mixed",-0.143724,-0.492781,-0.372758,"M"
2923,46,"mixed",-0.143724,-0.419801,0.5364082,"M"
2924,46,"mixed",-0.143724,-0.85267,0.4537562,"F"
2925,46,"mixed",-0.143724,0.5443412,2.1067862,"M"
2926,46,"mixed",-0.143724,0.4026692,1.0323172,"F"
2927,46,"mixed",-0.143724,-0.129085,1.6108772,"M"
2928,46,"mixed",-0.143724,-0.062088,-0.951318,"M"
2929,46,"mixed",-0.143724,-0.197611,0.2058022,"M"
2930,46,"mixed",-0.143724,-1.335315,1.8588312,"M"
2931,46,"mixed",-0.143724,-0.492781,0.6190592,"M"
2932,46,"mixed",-0.143724,-0.197611,0.1231502,"M"
2933,46,"mixed",-0.143724,-0.492781,-0.207455,"F"
2934,46,"mixed",-0.143724,-1.029067,-0.372758,"F"
2935,46,"mixed",-0.143724,0.1340672,0.2058022,"M"
2936,46,"mixed",-0.143724,-0.939378,-0.042152,"F"
2937,46,"mixed",-0.143724,-0.85267,0.9496652,"F"
2938,46,"mixed",-0.143724,-0.265159,-0.124804,"M"
2939,46,"mixed",-0.143724,-0.419801,-0.290107,"M"
2940,46,"mixed",-0.143724,0.4026692,0.3711052,"F"
2941,46,"mixed",-0.143724,-0.197611,0.2884532,"F"
2942,46,"mixed",-0.143724,-0.776109,0.5364082,"F"
2943,46,"mixed",-0.143724,-0.062088,0.4537562,"F"
2944,46,"mixed",-0.143724,-0.265159,-0.45541,"M"
2945,46,"mixed",-0.143724,-1.335315,-2.025787,"M"
2946,46,"mixed",-0.143724,-0.419801,-0.124804,"M"
2947,46,"mixed",-0.143724,-0.338842,0.7843622,"F"
2948,46,"mixed",-0.143724,-0.419801,-0.620713,"F"
2949,46,"mixed",-0.143724,0.0735362,0.0404992,"M"
2950,46,"mixed",-0.143724,0.2613242,0.2884532,"M"
2951,46,"mixed",-0.143724,0.8219882,0.2058022,"M"
2952,46,"mixed",-0.143724,-0.939378,-0.042152,"F"
2953,46,"mixed",-0.143724,-0.699505,-0.372758,"F"
2954,46,"mixed",-0.143724,-1.836687,-0.124804,"F"
2955,46,"mixed",-0.143724,0.0043222,0.1231502,"M"
2956,46,"mixed",-0.143724,0.1941492,0.9496652,"M"
2957,46,"mixed",-0.143724,-1.219486,-0.951318,"F"
2958,46,"mixed",-0.143724,-0.623051,-1.03397,"F"
2959,46,"mixed",-0.143724,-1.219486,-2.025787,"M"
2960,46,"mixed",-0.143724,0.0043222,0.2884532,"F"
2961,46,"mixed",-0.143724,0.1941492,-0.372758,"M"
2962,46,"mixed",-0.143724,-1.029067,-0.620713,"M"
2963,46,"mixed",-0.143724,-2.291731,-2.025787,"M"
2964,46,"mixed",-0.143724,-0.555112,-1.61253,"M"
2965,46,"mixed",-0.143724,-0.265159,-0.538061,"M"
2966,46,"mixed",-0.143724,-0.555112,-1.116621,"F"
2967,46,"mixed",-0.143724,-1.723882,-2.025787,"M"
2968,46,"mixed",-0.143724,0.7472282,0.6190592,"M"
2969,46,"mixed",-0.143724,-1.335315,-0.124804,"F"
2970,46,"mixed",-0.143724,-0.776109,-1.03397,"F"
2971,46,"mixed",-0.143724,-0.85267,-0.124804,"F"
2972,46,"mixed",-0.143724,-0.85267,-1.116621,"M"
2973,47,"mixed",-0.139923,-1.836687,-1.281924,"M"
2974,47,"mixed",-0.139923,-0.338842,0.8670142,"M"
2975,47,"mixed",-0.139923,0.0043222,-0.372758,"M"
2976,47,"mixed",-0.139923,1.8138272,0.6190592,"M"
2977,47,"mixed",-0.139923,0.1941492,0.2058022,"M"
2978,47,"mixed",-0.139923,-0.129085,0.2058022,"M"
2979,47,"mixed",-0.139923,-1.219486,-1.61253,"M"
2980,47,"mixed",-0.139923,-0.129085,0.5364082,"M"
2981,47,"mixed",-0.139923,0.1340672,-0.45541,"M"
2982,47,"mixed",-0.139923,0.3280722,0.0404992,"M"
2983,47,"mixed",-0.139923,0.6787592,0.3711052,"M"
